186,802
196,3254
200,826
211,3201
219,792
227,3175
232,900
243,3180
248,1669
254,1453
263,2707
271,1263
279,2847
287,1115
296,2501
305,1460
313,2515
322,1543
330,2458
339,1789
347,2358
364,2338
